State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,5400,5400,5400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,5400,5400,5400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,4800,8400,6600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,7200,7200,7200
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,15/03/2026,25000,25000,25000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Tomato,Deshi,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Pumpkin,Pumpkin,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,8000,8000,8000
"Madhya Pradesh",Tikamgarh,"Niwadi APMC",Wheat,"Mill Quality",Non-FAQ,15/03/2026,2200,2220,2200
Gujarat,Panchmahals,"Morva Hafad APMC",Paddy(Common),Paddy,Local,15/03/2026,1700,2300,2000
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,1000,4500,2750
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,500,3000,1750
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC",Guar,Gwar,Local,15/03/2026,1000,10000,5500
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,1000,2500,1750
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC","Water Melon","Water Melon",Local,15/03/2026,1000,1500,1250
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC",Guava,Guava,Local,15/03/2026,1500,4000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1200,1500,1350
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,4000,6000,5000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,3000,3600,3300
"Andhra Pradesh",Annamayya,"Valmikipuram APMC",Tomato,Local,FAQ,15/03/2026,800,1000,880
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,1800,2300,2050
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3200,3800,3500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,4000,3250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,2800,2400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,5500,5250
Tripura,Gomati,"Nutanbazar APMC",Carrot,Carrot,FAQ,15/03/2026,4850,5000,4950
Tripura,"North Tripura","Dasda APMC",Brinjal,Round/Long,FAQ,15/03/2026,1500,1700,1600
Tripura,"North Tripura","Dasda APMC",Cauliflower,Cauliflower,FAQ,15/03/2026,2500,2700,2600
Tripura,"North Tripura","Dasda APMC",Potato,Local,FAQ,15/03/2026,1300,1500,1400
"Uttar Pradesh",Bulandshahar,"Gulavati APMC","Green Chilli","Green Chilly",FAQ,15/03/2026,4000,4200,4100
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Potato,Desi,FAQ,15/03/2026,1100,1300,1200
Haryana,Hissar,"Barwala(Hisar) APMC",Kinnow,Kinnow,Local,15/03/2026,3000,4000,3500
Haryana,Hissar,"Barwala(Hisar) APMC",Potato,Potato,Local,15/03/2026,600,800,700
Haryana,Hissar,"Barwala(Hisar) APMC","Water Melon","Water Melon",Local,15/03/2026,2200,2500,2400
Haryana,Rewari,"Kosli APMC",Brinjal,Other,FAQ,15/03/2026,1000,1000,1000
Haryana,Rewari,"Kosli APMC",Cabbage,Other,FAQ,15/03/2026,1800,1800,1800
Haryana,Rewari,"Kosli APMC",Cucumbar(Kheera),Other,FAQ,15/03/2026,2000,2000,2000
Haryana,Rewari,"Kosli APMC",Onion,Other,FAQ,15/03/2026,2000,2000,2000
Haryana,Rohtak,"Sampla APMC",Apple,Apple,Local,15/03/2026,9000,9000,9000
Kerala,Thiruvananthapuram,"Kattakada APMC",Tapioca,Other,"Grade B",15/03/2026,3000,3000,3000
Kerala,Pathanamthitta,"Ezhamkulam VFPCK APMC",Banana,"Nendra Bale","Grade A",15/03/2026,4000,5000,4500
Kerala,Pathanamthitta,"Ezhamkulam VFPCK APMC",Ginger(Green),"Green Ginger","Grade A",15/03/2026,6500,8000,7500
Kerala,Malappuram,"Kottakkal APMC","Bottle gourd",Other,Local,15/03/2026,2400,2400,2400
Kerala,Malappuram,"Kottakkal APMC","Bhindi(Ladies Finger)",Other,Local,15/03/2026,4000,4000,4000
Kerala,Malappuram,"Kottakkal APMC",Carrot,Other,Local,15/03/2026,3800,3800,3800
Kerala,Malappuram,"Kottakkal APMC","Elephant Yam(Suran)/Amorphophallus",Other,Local,15/03/2026,4000,4000,4000
Kerala,Malappuram,"Kottakkal APMC","Amla(Nelli Kai)",Other,Local,15/03/2026,6500,6500,6500
Kerala,Malappuram,"Kottakkal APMC",Grapes,Other,Local,15/03/2026,5000,5000,5000
Kerala,Malappuram,"Kottakkal APMC",Guava,Other,Local,15/03/2026,5500,5500,5500
Haryana,Gurgaon,"Gurgaon APMC",Onion,Other,"Grade B",15/03/2026,1000,2000,1500
Haryana,Gurgaon,"Gurgaon APMC",Grapes,Other,"Grade C",15/03/2026,7000,9000,8000
Haryana,Gurgaon,"Gurgaon APMC","Water Melon",Other,"Grade C",15/03/2026,1500,2500,2000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Potato,Other,Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,2500,3000,2750
Kerala,Kollam,"Anchal APMC",Brinjal,Brinjal,Local,15/03/2026,4300,4300,4300
Kerala,Kollam,"Anchal APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,5300,5300,5300
Kerala,Kollam,"Anchal APMC",Cabbage,Cabbage,Medium,15/03/2026,5000,5000,5000
Kerala,Kollam,"Anchal APMC",Cauliflower,Cauliflower,Local,15/03/2026,5600,5600,5600
Kerala,Kollam,"Anchal APMC",Banana,Rasakathai,Local,15/03/2026,6500,6500,6500
Haryana,Rohtak,"Meham APMC",Cabbage,Cabbage,Medium,15/03/2026,500,700,600
"West Bengal",Darjeeling,"Siliguri APMC",Ginger(Green),"Green Ginger",FAQ,15/03/2026,5500,6000,5800
"West Bengal",Darjeeling,"Siliguri APMC",Banana,"Banana - Ripe","Grade A",15/03/2026,2000,2200,2100
"West Bengal",Darjeeling,"Siliguri APMC","Green Chilli","Green Chilly",FAQ,15/03/2026,8000,8500,8200
Punjab,Tarntaran,"Tarantaran APMC",Brinjal,Other,Local,15/03/2026,2000,2000,2000
Punjab,Tarntaran,"Tarantaran APMC",Tomato,Other,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2200,2500,2350
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,4500,4800,4650
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4400,4800,4600
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,8000,8500,8250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,15/03/2026,5000,5500,5250
Haryana,Panipat,"Samalkha APMC","Green Chilli","Green Chilly",FAQ,15/03/2026,7000,7000,7000
Haryana,Panipat,"Samalkha APMC",Tinda,Tinda,FAQ,15/03/2026,1500,1500,1500
Haryana,Panipat,"Samalkha APMC","Long Melon(Kakri)","Long Melon (Kakri)",FAQ,15/03/2026,3000,3000,3000
Haryana,Panipat,"Samalkha APMC",Ginger(Green),Other,FAQ,15/03/2026,7000,7000,7000
Odisha,Dhenkanal,"Hindol APMC",Potato,Potato,"Grade B",15/03/2026,1400,1600,1500
Odisha,Dhenkanal,"Hindol APMC","Bhindi(Ladies Finger)",Bhindi,"Grade B",15/03/2026,5700,6000,5800
Odisha,Dhenkanal,"Hindol APMC","Bitter gourd","Bitter Gourd","Grade B",15/03/2026,5500,6000,5800
Odisha,Dhenkanal,"Hindol APMC",Cucumbar(Kheera),Cucumbar,"Grade B",15/03/2026,3800,4200,4000
Odisha,Dhenkanal,"Hindol APMC",Drumstick,Drumstick,"Grade B",15/03/2026,7000,8000,7500
Odisha,Dhenkanal,"Hindol APMC",Ridgeguard(Tori),Other,"Grade B",15/03/2026,5700,6000,5800
Odisha,Dhenkanal,"Hindol APMC",Pumpkin,Pumpkin,"Grade B",15/03/2026,1500,1700,1600
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Cauliflower,Ranchi,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5400,6000,5700
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1000,1200,1100
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Pumpkin,Pumpkin,Local,15/03/2026,1600,1800,1700
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,6200,7000,6600
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,5800,6500,6150
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Onion Green","Onion Green",Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Cauliflower,Ranchi,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Brinjal,Other,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4000,4800,4400
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Beans,"Beans (Whole)",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Beetroot,Beetroot,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Green Avare(W)",Other,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Chow Chow","Chow Chow",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Colacasia,Colacasia,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Potato,Other,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Banana,Besrai,Local,15/03/2026,4800,5600,5200
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Coconut,Coconut,Local,15/03/2026,5000,5800,5400
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Grapes,Annabesahai,Local,15/03/2026,9000,19000,14000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3200,3600,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3400,3800,3600
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,6000,6700,6350
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4800,5000,4900
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3800,4200,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2200,2400,2300
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3200,3600,3400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Jack Fruit(Ripe)","Jack Fruit",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2200,2500,2350
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Apple,American,Local,15/03/2026,21000,23000,22000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,5400,6000,5700
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6800,7400,7100
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,11000,12000,11500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,3600,4000,3800
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,2600,2300
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1800,2200,2000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,7000,7500,7250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,5000,5500,5250
"Uttar Pradesh",Lucknow,"Banthara APMC","Arhar(Tur/Red Gram)(Whole)",Other,FAQ,15/03/2026,11919,11939,11929
"Uttar Pradesh",Lucknow,"Banthara APMC",Wheat,Dara,FAQ,15/03/2026,2701,2721,2711
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,3000,8000,5500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1200,1600,1400
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Lime,Lime,Local,15/03/2026,10000,12000,11000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,12000,13500,12750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3000,3500,3250
Tripura,Sepahijala,Boxonagar,Brinjal,Round/Long,Medium,15/03/2026,1800,2000,1900
Tripura,Sepahijala,Boxonagar,"Bitter gourd","Bitter Gourd",Medium,15/03/2026,6500,7000,6600
Tripura,Sepahijala,Boxonagar,Cauliflower,Cauliflower,Medium,15/03/2026,1400,1600,1500
Tripura,Sepahijala,Boxonagar,Cucumbar(Kheera),Cucumbar,Medium,15/03/2026,3500,3700,3600
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,3000,3500,3250
